% # columns="iteration, evaluation, void, void, void, xmean", seed=682002, Tue Jun  1 17:15:58 2021, <python>{}</python> # scaling_of_variables: 1, typical_x: 0
1 7 0 0 0 -0.02042398289919476 -0.006155626809592432 -0.017574508675890894
1 7 0 0 0 -0.02042398289919476 -0.006155626809592432 -0.017574508675890894
